Donkervoort|D8 Cosworth||1994|1998|Кабриолет|2.0|механика|215|бензин|dc6ffcd5d
Donkervoort|D8 GTO||2013|н.в.|Родстер|2.5|механика|340|бензин|163c3898c
Donkervoort|D8 GTO||2013|н.в.|Родстер|2.5|механика|380|бензин|163c3898c
Donkervoort|D8 GT||2007|2012|Купе-хардтоп|1.8|механика|180|бензин|4f5b1adc4
Donkervoort|D8 GT||2007|2012|Купе-хардтоп|1.8|механика|210|бензин|4f5b1adc4
Donkervoort|D8 GT||2007|2012|Купе-хардтоп|1.8|механика|270|бензин|4f5b1adc4
Donkervoort|D8 Zetec||1993|1998|Кабриолет|1.8|механика|140|бензин|c246d6244
Donkervoort|D8||2001|2007|Родстер|1.8|механика|210|бензин|34f3904fc
Donkervoort|D8||2001|2007|Родстер|1.8|механика|270|бензин|34f3904fc
