DeLorean|DMC-12||1981|1982|Купе|2.9|автомат|132|бензин|4348e6136
DeLorean|DMC-12||1981|1982|Купе|2.9|автомат|150|бензин|4348e6136
DeLorean|DMC-12||1981|1982|Купе|2.9|механика|132|бензин|4348e6136
DeLorean|DMC-12||1981|1982|Купе|2.9|механика|150|бензин|4348e6136
